Municipio,Nombre,Tipo,Latitud,Longitud,ConsultoriosG,ConsultoriosO,ConsultoriosT,CamasH,CamasO,CamasT
LERMA,SN.FRANCISCO XOCHICUAUTLA,UNIDAD DE CONSULTA EXTERNA,19.36798391,-99.44956807,2,0,2,0,0,0
LERMA,LERMA DE VILLADA,UNIDAD DE CONSULTA EXTERNA,19.285856,-99.514307,3,1,4,0,0,0
LERMA,SAN PEDRO TULTEPEC,UNIDAD DE CONSULTA EXTERNA,19.26675178,-99.51316415,3,1,4,0,0,0
LERMA,SANTA MARÍA ATARASQUILLO,UNIDAD DE CONSULTA EXTERNA,19.32613376,-99.46008435,3,0,3,0,0,0
LERMA,COMISIÓN DE CONCILIACIÓN Y ARBITRAJE MÉDICO DEL ESTADO DE MÉXICO (DELEGACIÓN TEXCOCO),ESTABLECIMIENTO DE APOYO,19.506315,-98.889357,0,0,0,0,0,0
LERMA,JURISDICCIÓN SANITARIA VI. XONACATLÁN,ESTABLECIMIENTO DE APOYO,19.288343,-99.510255,0,0,0,0,0,0
MALINALCO,HOSPITAL MUNICIPAL MALINALCO PEDRO ASCENCIO DE ALQUISIRAS,UNIDAD DE HOSPITALIZACION,18.947174,-99.491534,3,6,9,12,16,28
MALINALCO,NOXTEPEC DE ZARAGOZA,UNIDAD DE CONSULTA EXTERNA,18.810979,-99.48286,1,0,1,0,0,0
MALINALCO,EL PLATANAR,UNIDAD DE CONSULTA EXTERNA,18.82775,-99.456101,1,0,1,0,0,0
MALINALCO,PACHUQUILLA II,UNIDAD DE CONSULTA EXTERNA,18.892977,-99.546035,1,1,2,0,0,0
MALINALCO,SN SIMON EL ALTO,UNIDAD DE CONSULTA EXTERNA,18.995559,-99.504512,1,0,1,0,0,0
MALINALCO,CHALMA,UNIDAD DE CONSULTA EXTERNA,18.927006,-99.440445,2,1,3,0,0,0
MALINALCO,SN ANDRÉS NICOLÁS BRAVO,UNIDAD DE CONSULTA EXTERNA,18.766986,-99.465178,2,1,3,0,0,0
MELCHOR OCAMPO,CEAPS MELCHOR OCAMPO BICENTENARIO,UNIDAD DE CONSULTA EXTERNA,19.700505,-99.140523,3,3,6,0,2,2
MELCHOR OCAMPO,VISITACION 1,UNIDAD DE CONSULTA EXTERNA,19.716049,-99.13765,3,1,4,0,0,0
MELCHOR OCAMPO,CENTRO DE SALUD EL MIRADOR,UNIDAD DE CONSULTA EXTERNA,19.708789,-99.127826,3,3,6,0,0,0
MELCHOR OCAMPO,CENTRO DE SALUD MELCHOR OCAMPO,UNIDAD DE CONSULTA EXTERNA,19.715389,-99.120296,3,1,4,0,0,0
METEPEC,CEAPS SAN GASPAR TLALHUELILPAN,UNIDAD DE CONSULTA EXTERNA,19.244857,-99.552539,4,5,9,0,8,8
METEPEC,CARAVANA TOLUCA EMBARCADERO,UNIDAD DE CONSULTA EXTERNA,19.249858,-99.57404,1,0,1,0,0,0
METEPEC,CENTRO DE SALUD DE SANTA CRUZ OCOTITLÁN,UNIDAD DE CONSULTA EXTERNA,19.236864,-99.631128,2,1,3,0,0,0
METEPEC,LA MAGDALENA OCOTITLAN,UNIDAD DE CONSULTA EXTERNA,19.235804,-99.621742,2,0,2,0,0,0
METEPEC,SAN BARTOLOME TLALTELULCO,UNIDAD DE CONSULTA EXTERNA,19.226672,-99.631945,2,1,3,0,0,0
METEPEC,SAN MIGUEL TOTOCUITLAPILCO,UNIDAD DE CONSULTA EXTERNA,19.228238,-99.59332,2,1,3,0,0,0
METEPEC,METEPEC,UNIDAD DE CONSULTA EXTERNA,19.256519,-99.612238,4,1,5,0,0,0
METEPEC,SAN JERONIMO CHICAHUALCO,UNIDAD DE CONSULTA EXTERNA,19.280275,-99.590501,4,1,5,0,0,0
METEPEC,CENTRO DE SALUD CON ATENCIÓN AL ADULTO MAYOR METEPEC,UNIDAD DE CONSULTA EXTERNA,19.25809,-99.596734,5,4,9,0,0,0
METEPEC,ALMACÉN GENERAL DE SEGURO POPULAR,ESTABLECIMIENTO DE APOYO,19.283576,-99.570266,0,0,0,0,0,0
METEPEC,JURISDICCIÓN DE REGULACIÓN SANITARIA NO. 16 SAN MATEO ATENCO,ESTABLECIMIENTO DE APOYO,19.2856,-99.5968,0,0,0,0,0,0
METEPEC,OFICINAS CENTRALES DEL INSTITUTO DE SALUD DEL ESTADO DE MÉXICO SEDE METEPEC,ESTABLECIMIENTO DE APOYO,19.250177,-99.573996,0,0,0,0,0,0
METEPEC,UNIDAD ESTATAL DE PROTECCIÓN SOCIAL EN SALUD,ESTABLECIMIENTO DE APOYO,19.282089,-99.574524,0,0,0,0,0,0
MEXICALTZINGO,MEXICALTZINGO,UNIDAD DE CONSULTA EXTERNA,19.208238,-99.58697,3,1,4,0,0,0
SAN BARTOLO MORELOS,EJIDO SAN ANTONIO,UNIDAD DE CONSULTA EXTERNA,19.732459,-99.670298,1,0,1,0,0,0
SAN BARTOLO MORELOS,CEAPS SAN BARTOLO MORELOS,UNIDAD DE CONSULTA EXTERNA,19.785708,-99.669954,2,3,5,0,5,5
SAN BARTOLO MORELOS,COLONIA FRANCISCO I.MADERO,UNIDAD DE CONSULTA EXTERNA,19.804077,-99.738263,1,0,1,0,0,0
SAN BARTOLO MORELOS,SAN GREGORIO MACAPEXCO,UNIDAD DE CONSULTA EXTERNA,19.784445,-99.640697,1,0,1,0,0,0
SAN BARTOLO MORELOS,SAN JOSÉ LA EPIFANIA,UNIDAD DE CONSULTA EXTERNA,19.714844,-99.645765,1,0,1,0,0,0
SAN BARTOLO MORELOS,SAN SEBASTIAN BUENOS AIRES,UNIDAD DE CONSULTA EXTERNA,19.725877,-99.603016,1,0,1,0,0,0
SAN BARTOLO MORELOS,TLALPUJAHUILLA,UNIDAD DE CONSULTA EXTERNA,19.661289,-99.626376,1,0,1,0,0,0
SAN BARTOLO MORELOS,SAN MARCOS TLAZALPAN,UNIDAD DE CONSULTA EXTERNA,19.805836,-99.718732,3,1,4,0,0,0
SAN BARTOLO MORELOS,BARRIO CUARTO LA LOMA,UNIDAD DE CONSULTA EXTERNA,19.765673,-99.678839,1,0,1,0,0,0
SAN BARTOLO MORELOS,SANTA CLARA DE JUÁREZ,UNIDAD DE CONSULTA EXTERNA,19.712976,-99.608665,1,0,1,0,0,0
SAN BARTOLO MORELOS,SAN LORENZO MALACOTA,UNIDAD DE CONSULTA EXTERNA,19.642702,-99.613246,3,1,4,0,0,0
NAUCALPAN,CENTRO ESPECIALIZADO DE ATENCIÓN A PERSONAS CON DISCAPACIDAD VISUAL,UNIDAD DE HOSPITALIZACION,19.470444,-99.239059,0,22,22,0,15,15
NAUCALPAN,H.G. DR. MAXIMILIANO RUÍZ CASTAÑEDA,UNIDAD DE HOSPITALIZACION,19.468121,-99.234602,0,16,16,144,54,198
NAUCALPAN,CEAPS NICOLÁS BRAVO,UNIDAD DE CONSULTA EXTERNA,19.4697,-99.2708,3,4,7,0,6,6
NAUCALPAN,SAN RAFAEL CHAMAPA MODULO ODONTOPEDIATRICO,UNIDAD DE CONSULTA EXTERNA,19.4567,-99.2561,0,1,1,0,0,0
NAUCALPAN,CAPA CENTRO NUEVA VIDA NAUCALPAN INDEPENDENCIA,UNIDAD DE CONSULTA EXTERNA,19.4346,-99.2504,0,2,2,0,0,0
NAUCALPAN,CAPA CENTRO NUEVA VIDA NAUCALPAN,UNIDAD DE CONSULTA EXTERNA,19.4686,-99.2344,0,2,2,0,0,0
NAUCALPAN,CAPA CENTRO NUEVA VIDA OLIMPIADA 68,UNIDAD DE CONSULTA EXTERNA,19.4478,-99.2788,0,2,2,0,0,0
NAUCALPAN,CAPASITS NAUCALPAN,UNIDAD DE CONSULTA EXTERNA,19.4685,-99.2345,2,2,4,0,0,0
NAUCALPAN,CARAVANA NAUCALPAN 1,UNIDAD DE CONSULTA EXTERNA,19.469822,-99.270971,1,1,2,0,0,0
NAUCALPAN,U. MOVIL ISEM SATÉLITE,UNIDAD DE CONSULTA EXTERNA,19.470041,-99.238838,0,0,0,0,0,0
NAUCALPAN,U. MÓVIL ISEM EL TEJOCOTE,UNIDAD DE CONSULTA EXTERNA,19.470041,-99.238838,0,0,0,0,0,0
NAUCALPAN,U. MÓVIL ISEM LA CAÑADA,UNIDAD DE CONSULTA EXTERNA,19.470041,-99.238838,0,0,0,0,0,0
NAUCALPAN,U. MÓVIL ISEM LOS LEONES,UNIDAD DE CONSULTA EXTERNA,19.470041,-99.238838,0,0,0,0,0,0
NAUCALPAN,U. MÓVIL ISEM LOS REMEDIOS,UNIDAD DE CONSULTA EXTERNA,19.470041,-99.238838,0,0,0,0,0,0
NAUCALPAN,U. MÓVIL ISEM TECAMACHALCO,UNIDAD DE CONSULTA EXTERNA,19.470041,-99.238838,0,0,0,0,0,0
NAUCALPAN,U. MÓVIL ISEM VICENTE GUERRERO,UNIDAD DE CONSULTA EXTERNA,19.470041,-99.238838,0,0,0,0,0,0
NAUCALPAN,SANTIAGO TEPATLAXCO,UNIDAD DE CONSULTA EXTERNA,19.487,-99.3427,2,1,3,0,0,0
NAUCALPAN,LA MANCHA 1,UNIDAD DE CONSULTA EXTERNA,19.4334,-99.2686,3,1,4,0,0,0
NAUCALPAN,SAN FRANCISCO CHIMALPA,UNIDAD DE CONSULTA EXTERNA,19.4415,-99.3388,3,0,3,0,0,0
NAUCALPAN,RINCÓN VERDE,UNIDAD DE CONSULTA EXTERNA,19.5024,-99.2843,4,1,5,0,0,0
NAUCALPAN,BENITO JUÁREZ,UNIDAD DE CONSULTA EXTERNA,19.437,-99.2619,6,1,7,0,0,0
NAUCALPAN,CAPULIN SOLEDAD,UNIDAD DE CONSULTA EXTERNA,19.4505,-99.2587,6,1,7,0,0,0
NAUCALPAN,CENTRO DE SALUD NAUCALPAN,UNIDAD DE CONSULTA EXTERNA,19.4706,-99.2386,6,4,10,0,0,0
NAUCALPAN,EL MOLINITO,UNIDAD DE CONSULTA EXTERNA,19.46,-99.2376,6,1,7,0,0,0
NAUCALPAN,INDEPENDENCIA,UNIDAD DE CONSULTA EXTERNA,19.435,-99.2503,6,1,7,0,0,0
NAUCALPAN,LAS HUERTAS,UNIDAD DE CONSULTA EXTERNA,19.4578,-99.2815,6,1,7,0,0,0
NAUCALPAN,OLIMPIADA 68,UNIDAD DE CONSULTA EXTERNA,19.4477,-99.2791,6,1,7,0,0,0
NAUCALPAN,SAN FRANCISCO CUAUTLALPAN,UNIDAD DE CONSULTA EXTERNA,19.4618,-99.2239,6,1,7,0,0,0
NAUCALPAN,SAN LORENZO TOTOLINGA,UNIDAD DE CONSULTA EXTERNA,19.4596,-99.2703,6,1,7,0,0,0
NAUCALPAN,SAN MATEO (LA PRESA),UNIDAD DE CONSULTA EXTERNA,19.4949,-99.279,6,1,7,0,0,0
NAUCALPAN,SAN RAFAEL CHAMAPA,UNIDAD DE CONSULTA EXTERNA,19.4565,-99.2562,6,1,7,0,0,0
NAUCALPAN,COMISIÓN DE CONCILIACIÓN Y ARBITRAJE MÉDICO DEL ESTADO DE MÉXICO (DELEGACIÓN DEL VALLE DE MÉXICO - NAUCALPAN),ESTABLECIMIENTO DE APOYO,19.2866395,-99.6550504,0,0,0,0,0,0
NAUCALPAN,JURISDICCIÓN DE REGULACION SANITARIA,ESTABLECIMIENTO DE APOYO,19.4874924,-99.2438267,0,0,0,0,0,0
NAUCALPAN,JURISDICCIÓN SANITARIA XII. NAUCALPAN,ESTABLECIMIENTO DE APOYO,19.473232,-99.247337,0,0,0,0,0,0
NEZAHUALCóYOTL,H.G. DR. GUSTAVO BAZ PRADA,UNIDAD DE HOSPITALIZACION,19.422298,-99.01492,0,14,14,144,60,204
NEZAHUALCóYOTL,HOSPITAL GENERAL LA PERLA NEZAHUALCOYOTL,UNIDAD DE HOSPITALIZACION,19.387708,-98.989443,0,33,33,144,60,204
NEZAHUALCóYOTL,CAPA CENTRO NUEVA VIDA PIRULES,UNIDAD DE CONSULTA EXTERNA,19.40649,-99.029816,0,2,2,0,0,0
NEZAHUALCóYOTL,CAPA CENTRO NUEVA VIDA NEZA ESTADO DE MEXICO,UNIDAD DE CONSULTA EXTERNA,19.424007,-99.048236,0,2,2,0,0,0
NEZAHUALCóYOTL,CAPA CENTRO NUEVA VIDA NEZA JARDINES,UNIDAD DE CONSULTA EXTERNA,19.477709,-99.058667,0,2,2,0,0,0
NEZAHUALCóYOTL,CAPA CENTRONUEVA VIDA NEZA MANANTIALES,UNIDAD DE CONSULTA EXTERNA,19.377082,-98.993414,0,2,2,0,0,0
NEZAHUALCóYOTL,CAPASITS NEZAHUALCOYOTL,UNIDAD DE CONSULTA EXTERNA,19.386451,-98.990617,2,2,4,0,0,0
NEZAHUALCóYOTL,EL SOL,UNIDAD DE CONSULTA EXTERNA,19.430749,-99.031982,6,1,7,0,0,0
NEZAHUALCóYOTL,ESTADO DE MÉXICO,UNIDAD DE CONSULTA EXTERNA,19.42399001,-99.04852776,6,1,7,0,0,0
NEZAHUALCóYOTL,ESTADO DE MÉXICO NEZAHUALCOYOTL,UNIDAD DE CONSULTA EXTERNA,19.4225545,-99.041668,6,1,7,0,0,0
NEZAHUALCóYOTL,VIRGENCITAS,UNIDAD DE CONSULTA EXTERNA,19.42294364,-99.02625604,6,1,7,0,0,0
NEZAHUALCóYOTL,BENITO JUÁREZ,UNIDAD DE CONSULTA EXTERNA,19.398772,-98.98627,7,1,8,0,0,0
NEZAHUALCóYOTL,BENITO JUÁREZ III AURORA,UNIDAD DE CONSULTA EXTERNA,19.409459,-98.999724,7,1,8,0,0,0
NEZAHUALCóYOTL,COL.IMPULSORA POPULAR AVICOLA,UNIDAD DE CONSULTA EXTERNA,19.48088267,-99.04667704,7,1,8,0,0,0
NEZAHUALCóYOTL,COL.MANANTIALES,UNIDAD DE CONSULTA EXTERNA,19.377047,-98.993548,7,1,8,0,0,0
NEZAHUALCóYOTL,COL.MARAVILLAS,UNIDAD DE CONSULTA EXTERNA,19.41600702,-99.04952823,7,1,8,0,0,0
NEZAHUALCóYOTL,ESPERANZA,UNIDAD DE CONSULTA EXTERNA,19.3881109,-98.98478684,7,1,8,0,0,0
NEZAHUALCóYOTL,JARDINES DE GUADALUPE,UNIDAD DE CONSULTA EXTERNA,19.477886,-99.058687,7,1,8,0,0,0
NEZAHUALCóYOTL,LOMA BONITA,UNIDAD DE CONSULTA EXTERNA,19.374024,-98.992036,7,1,8,0,0,0
NEZAHUALCóYOTL,REFORMA,UNIDAD DE CONSULTA EXTERNA,19.374249,-98.975576,7,1,8,0,0,0
NEZAHUALCóYOTL,CIUDAD LAGO,UNIDAD DE CONSULTA EXTERNA,19.45184957,-99.04988942,8,1,9,0,0,0
NEZAHUALCóYOTL,LOS PIRULES,UNIDAD DE CONSULTA EXTERNA,19.406633,-99.030143,8,1,9,0,0,0
NEZAHUALCóYOTL,COL.BENITO JUÁREZ II EL VERGELITO,UNIDAD DE CONSULTA EXTERNA,19.4101756,-99.0062311,11,1,12,0,0,0
NEZAHUALCóYOTL,METROPOLITANA,UNIDAD DE CONSULTA EXTERNA,19.39363182,-99.02862041,12,4,16,0,0,0
NEZAHUALCóYOTL,ALMACÉN JURISDICCIONAL NEZAHUALCOYOTL,ESTABLECIMIENTO DE APOYO,19.415813,-99.015182,0,0,0,0,0,0
NEZAHUALCóYOTL,JURIS. SANIT. XVIII-NEZAHUALCOYOTL,ESTABLECIMIENTO DE APOYO,19.40151,-99.047676,0,0,0,0,0,0
NEZAHUALCóYOTL,JURISDICCIÓN DE REGULACION SANITARIA,ESTABLECIMIENTO DE APOYO,19.4439,-99.8606,0,0,0,0,0,0
NEXTLALPAN,CEAPS NEXTLALPAN,UNIDAD DE CONSULTA EXTERNA,19.736167,-99.077894,2,5,7,0,2,2
NEXTLALPAN,CENTRO DE SALUD NEXTLALPAN,UNIDAD DE CONSULTA EXTERNA,19.707346,-99.073147,3,3,6,0,0,0
NEXTLALPAN,SAN MIGUEL XALTOCAN,UNIDAD DE CONSULTA EXTERNA,19.724357,-99.048959,2,1,3,0,0,0
NICOLáS ROMERO,HOSPITAL MUNICIPAL JUAN ALDAMA VILLA NICOLÁS ROMERO,UNIDAD DE HOSPITALIZACION,19.64012,-99.377949,0,10,10,18,19,37
NICOLáS ROMERO,SAN JUAN DE LAS TABLAS,UNIDAD DE CONSULTA EXTERNA,19.6715889,-99.423961,1,0,1,0,0,0
NICOLáS ROMERO,SAN JOSÉ DEL VIDRIO,UNIDAD DE CONSULTA EXTERNA,19.384433,-99.416522,1,0,1,0,0,0
NICOLáS ROMERO,TRANSFIGURACIÓN,UNIDAD DE CONSULTA EXTERNA,19.576693,-99.412872,1,0,1,0,0,0
NICOLáS ROMERO,CAHUACAN 5O. BARRIO,UNIDAD DE CONSULTA EXTERNA,19.62357984,-99.41650266,2,1,3,0,0,0
NICOLáS ROMERO,CAHUACÁN CENTRO,UNIDAD DE CONSULTA EXTERNA,19.641081,-99.413849,2,0,2,0,0,0
NICOLáS ROMERO,CENTRO DE SALUD CLARA CÓRDOVA,UNIDAD DE CONSULTA EXTERNA,19.598796,-99.280927,2,0,2,0,0,0
NICOLáS ROMERO,SAN FRANCISCO MAGÚ,UNIDAD DE CONSULTA EXTERNA,19.6885236,-99.35850171,2,0,2,0,0,0
NICOLáS ROMERO,COL. JORGE JIMÉNEZ CANTU,UNIDAD DE CONSULTA EXTERNA,19.644341,-99.313858,4,1,5,0,0,0
NICOLáS ROMERO,COL. LIBERTAD,UNIDAD DE CONSULTA EXTERNA,19.63540055,-99.30792061,5,1,6,0,0,0
NICOLáS ROMERO,EL GLOBO,UNIDAD DE CONSULTA EXTERNA,19.6252611,-99.2953777,5,1,6,0,0,0
NICOLáS ROMERO,INDEPENDENCIA,UNIDAD DE CONSULTA EXTERNA,19.6324917,-99.31885597,6,1,7,0,0,0
NICOLáS ROMERO,LA COLMENA,UNIDAD DE CONSULTA EXTERNA,19.6005751,-99.29267493,6,1,7,0,0,0
NICOLáS ROMERO,TRAFICO NUEVO,UNIDAD DE CONSULTA EXTERNA,19.6184722,-99.32714722,6,1,7,0,0,0
NOPALTEPEC,CEAPS NOPALTEPEC CARLOS MARÍA DE BUSTAMANTE BICENTENARIO,UNIDAD DE CONSULTA EXTERNA,19.777576,-98.708862,3,5,8,0,4,4
NOPALTEPEC,SAN MIGUEL ATEPOXCO,UNIDAD DE CONSULTA EXTERNA,19.748125,-98.744942,1,1,2,0,0,0
NOPALTEPEC,SAN FELIPE TEOTITLÁN,UNIDAD DE CONSULTA EXTERNA,19.803047,-98.70565,1,1,2,0,0,0
OCOYOACAC,C.S. SANTA MARÍA LA ASUNCION TEPEXOYUCA,UNIDAD DE CONSULTA EXTERNA,19.27087,-99.44269,2,1,3,0,0,0
OCOYOACAC,SAN JERONIMO ACAZULCO,UNIDAD DE CONSULTA EXTERNA,19.26566714,-99.41714298,2,0,2,0,0,0
OCOYOACAC,SAN MIGUEL OCOYOACAC,UNIDAD DE CONSULTA EXTERNA,19.27332138,-99.46022807,2,0,2,0,0,0
OCOYOACAC,SAN PEDRO ATLAPULCO,UNIDAD DE CONSULTA EXTERNA,19.243984,-99.395927,2,1,3,0,0,0
OCOYOACAC,SAN PEDRO CHOLULA,UNIDAD DE CONSULTA EXTERNA,19.2677932,-99.48287001,2,0,2,0,0,0
OCOYOACAC,SANTA MARÍA OCOYOACAC,UNIDAD DE CONSULTA EXTERNA,19.27161868,-99.46582718,3,1,4,0,0,0
OCUILAN,LA LAGUNITA,UNIDAD DE CONSULTA EXTERNA,18.875193,-99.425309,1,0,1,0,0,0
OCUILAN,CEAPS OCUILAN,UNIDAD DE CONSULTA EXTERNA,18.9873538,-99.4241852,3,4,7,0,6,6
OCUILAN,AHUATENCO,UNIDAD DE CONSULTA EXTERNA,18.947075,-99.33284,1,0,1,0,0,0
OCUILAN,CHALMITA (SAN AMBROCIO),UNIDAD DE CONSULTA EXTERNA,18.933953,-99.422677,1,1,2,0,0,0
OCUILAN,SAN JUAN ATZINGO,UNIDAD DE CONSULTA EXTERNA,19.0088619,-99.3850122,1,0,1,0,0,0
OCUILAN,SANTA LUCIA,UNIDAD DE CONSULTA EXTERNA,19.027172,-99.388459,1,0,1,0,0,0
OCUILAN,SANTA MARTHA,UNIDAD DE CONSULTA EXTERNA,19.059203,-99.379661,1,0,1,0,0,0
OCUILAN,TEZONTEPEC SANTA CRUZ,UNIDAD DE CONSULTA EXTERNA,19.020937,-99.466342,1,0,1,0,0,0
OCUILAN,SANTA MONICA,UNIDAD DE CONSULTA EXTERNA,18.98886,-99.425213,1,0,1,0,0,0
OCUILAN,OCUILAN DE ARTEAGA,UNIDAD DE CONSULTA EXTERNA,18.979097,-99.417994,2,1,3,0,0,0
EL ORO,HOSPITAL IGNACIO LÓPEZ RAYÓN BICENTENARIO,UNIDAD DE HOSPITALIZACION,19.803249,-100.129387,3,7,10,8,9,17
EL ORO,CENTRO DE SALUD ADOLFO LÓPEZ MATEOS,UNIDAD DE CONSULTA EXTERNA,19.800712,-99.999638,1,0,1,0,0,0
EL ORO,CENTRO DE SALUD EL GIGANTE,UNIDAD DE CONSULTA EXTERNA,19.767035,-100.095108,1,0,1,0,0,0
EL ORO,CENTRO DE SALUD SANTIAGO OXTEMPAN EJIDO,UNIDAD DE CONSULTA EXTERNA,19.81127,-100.090613,1,0,1,0,0,0
EL ORO,CERRO LLORON,UNIDAD DE CONSULTA EXTERNA,19.76443179,-100.114746,1,0,1,0,0,0
EL ORO,LA CONCEPCIÓN SEGUNDA,UNIDAD DE CONSULTA EXTERNA,19.80067,-100.060055,1,0,1,0,0,0
EL ORO,LA JORDANA,UNIDAD DE CONSULTA EXTERNA,19.79470419,-99.99625141,1,0,1,0,0,0
EL ORO,SAN NICOLÁS TULTENANGO,UNIDAD DE CONSULTA EXTERNA,19.81322472,-100.0822207,1,0,1,0,0,0
EL ORO,SANTA ROSA DE LIMA,UNIDAD DE CONSULTA EXTERNA,19.781852,-100.10371,1,0,1,0,0,0
EL ORO,SANTIAGO OXTEMPAN PUEBLO,UNIDAD DE CONSULTA EXTERNA,19.79416412,-100.1124072,1,0,1,0,0,0
EL ORO,EL TEJOCOTE,UNIDAD DE CONSULTA EXTERNA,19.750099,-100.116417,2,0,2,0,0,0
EL ORO,PUEBLO NUEVO DE LOS ÁNGELES,UNIDAD DE CONSULTA EXTERNA,19.7751189,-100.0127363,2,0,2,0,0,0
EL ORO,TAPAXCO,UNIDAD DE CONSULTA EXTERNA,19.78853357,-100.0427681,2,1,3,0,0,0
EL ORO,U. MÓVIL ISEM CIUDAD CUAUHTEMOC 3,UNIDAD DE CONSULTA EXTERNA,19.804383,-100.127436,0,0,0,0,0,0
EL ORO,CENTRO DE SALUD EL ORO,UNIDAD DE CONSULTA EXTERNA,19.80391973,-100.1274067,3,2,5,0,0,0
OTUMBA,HOSPITAL MUNICIPAL OTUMBA BICENTENARIO,UNIDAD DE HOSPITALIZACION,19.70285,-98.763813,0,8,8,12,11,23
OTUMBA,BELÉM,UNIDAD DE CONSULTA EXTERNA,19.634361,-98.796104,2,1,3,0,0,0
OTUMBA,SANTIAGO TOLMAN,UNIDAD DE CONSULTA EXTERNA,19.724241,-98.791,1,1,2,0,0,0
OTUMBA,CENTRO DE SALUD CUAUTLACINGO,UNIDAD DE CONSULTA EXTERNA,19.701314,-98.776792,2,1,3,0,0,0
OTUMBA,OTUMBA,UNIDAD DE CONSULTA EXTERNA,19.701093,-98.750688,3,0,3,0,0,0
OTUMBA,ALMACÉN JURISDICCIONAL TEOTIHUACÁN,ESTABLECIMIENTO DE APOYO,19.70285,-98.763813,0,0,0,0,0,0
OTZOLOAPAN,CRUZ BLANCA,UNIDAD DE CONSULTA EXTERNA,19.126038,-100.3663,1,0,1,0,0,0
OTZOLOAPAN,CEAPS OTZOLOAPAN,UNIDAD DE CONSULTA EXTERNA,19.119796,-100.294901,3,2,5,0,7,7
OTZOLOTEPEC,SANTA MARÍA TETITLA,UNIDAD DE HOSPITALIZACION,19.421739,-99.556624,2,4,6,6,6,12
OTZOLOTEPEC,LA HUÁNICA,UNIDAD DE CONSULTA EXTERNA,19.4569,-99.5031,1,0,1,0,0,0
OTZOLOTEPEC,SAN AGUSTIN MIMBRES,UNIDAD DE CONSULTA EXTERNA,19.452587,-99.55117,1,0,1,0,0,0
OTZOLOTEPEC,CENTRO DE SALUD SAN MATEO CAPULHÚAC ZONA NO. 4,UNIDAD DE CONSULTA EXTERNA,19.464632,-99.531846,1,0,1,0,0,0
OTZOLOTEPEC,LA PILAR MARÍA,UNIDAD DE CONSULTA EXTERNA,19.461803,-99.552314,1,0,1,0,0,0
OTZOLOTEPEC,MAYORAZGO (SANTA ANA),UNIDAD DE CONSULTA EXTERNA,19.42945892,-99.51344219,1,0,1,0,0,0
OTZOLOTEPEC,VILLA SECA (LA PROVIDENCIA),UNIDAD DE CONSULTA EXTERNA,19.40475685,-99.63720736,1,0,1,0,0,0
OTZOLOTEPEC,COLONIA GUADALUPE VICTORIA,UNIDAD DE CONSULTA EXTERNA,19.38794262,-99.57960692,2,0,2,0,0,0
OTZOLOTEPEC,SAN MATEO MOZOQUILPAN,UNIDAD DE CONSULTA EXTERNA,19.428993,-99.554071,2,0,2,0,0,0
OTZOLOTEPEC,SAN MATEO CAPULHUAC,UNIDAD DE CONSULTA EXTERNA,19.472164,-99.524887,3,0,3,0,0,0
OTZOLOTEPEC,SANTA ANA JILOTZINGO,UNIDAD DE CONSULTA EXTERNA,19.455244,-99.487514,3,0,3,0,0,0
OTZOLOTEPEC,VILLA CUAUHTÉMOC,UNIDAD DE CONSULTA EXTERNA,19.417208,-99.55663,3,0,3,0,0,0
OZUMBA,CEAPS OZUMBA FRANCISCO JAVIER MINA,UNIDAD DE CONSULTA EXTERNA,19.039997,-98.793206,3,3,6,0,4,4
OZUMBA,CENTRO DE SALUD SAN JOSÉ TLACOTITLÁN OZUMBA,UNIDAD DE CONSULTA EXTERNA,18.989361,-98.805278,2,0,2,0,0,0
PAPALOTLA,PAPALOTLA,UNIDAD DE CONSULTA EXTERNA,19.561693,-98.85883,2,1,3,0,0,0
LA PAZ,HOSPITAL MATERNO INFANTIL MIGUEL HIDALGO Y COSTILLA LOS REYES LA PAZ,UNIDAD DE HOSPITALIZACION,19.374755,-98.944597,0,11,11,25,25,50
LA PAZ,CAPA CENTRO NUEVA VIDA LOS REYES LA PAZ MAGDALENA ATLIPAC,UNIDAD DE CONSULTA EXTERNA,19.370981,-98.95565,0,2,2,0,0,0
LA PAZ,SORID LA MAGDALENA ATLICPAC,UNIDAD DE CONSULTA EXTERNA,19.3711495,-98.9557555,1,3,4,0,0,0
LA PAZ,U. MÓVIL ISEM LA MAGDALENA,UNIDAD DE CONSULTA EXTERNA,19.370674,-98.955673,0,0,0,0,0,0
LA PAZ,EL PINO,UNIDAD DE CONSULTA EXTERNA,19.35043,-98.949351,2,1,3,0,0,0
LA PAZ,SAN ISIDRO,UNIDAD DE CONSULTA EXTERNA,19.3400141,-98.9467095,2,1,3,0,0,0
LA PAZ,EMILIANO ZAPATA,UNIDAD DE CONSULTA EXTERNA,19.348972,-98.982849,6,1,7,0,0,0
LA PAZ,LA FLORESTA,UNIDAD DE CONSULTA EXTERNA,19.365891,-98.986453,6,1,7,0,0,0
LA PAZ,LA MAGDALENA,UNIDAD DE CONSULTA EXTERNA,19.37055,-98.955698,6,1,7,0,0,0
LA PAZ,LOS REYES,UNIDAD DE CONSULTA EXTERNA,19.361069,-98.979546,9,1,10,0,0,0
POLOTITLáN,CEAPS POLOTITLAN,UNIDAD DE CONSULTA EXTERNA,20.212945,-99.817001,3,5,8,0,2,2
POLOTITLáN,CELAYITA,UNIDAD DE CONSULTA EXTERNA,20.241094,-99.861852,1,0,1,0,0,0
